Album_Image,Album_id,Album_Name,Song_Name,Song_Length,Song_Lyrics,Song_File
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Lord of Love,2:47,,audio/06 - Lord of Love.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Lamb of God,4:18,,audio/07 - Lamb of God.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Risen Lord,1:45,,audio/08 - Risen Lord.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Lord of Heaven,4:03,,audio/09 - Lord of Heaven.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Son of God,3:24,,audio/10 - Son of God.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Immanuel,2:14,,audio/11 - Immanuel.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Light of the World,2:02,,audio/12 - Light of the World.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7, Dear Lord and Father of Mankind,4:24,"Dear Lord and Father of mankind,
forgive our foolish ways!
Re-clothe us in our rightful mind,
in purer lives Thy service find,
in deeper reverence, praise.

In simple trust like theirs who heard,
beside the Syrian sea,
the gracious calling of the Lord,
let us, like them, without a word,
rise up and follow Thee.

O Sabbath rest by Galilee!
O calm of hills above,
where Jesus knelt to share with Thee
the silence of eternity,
interpreted by love!

Breathe through the heats of our desire
Thy coolness and Thy balm;
let sense be dumb, let flesh retire;
speak through the earthquake, wind, and fire,
O still, small voice of calm!

",audio/13 - Dear Lord and Father of Mankind.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Just As I Am,5:14,"Just as I am, without one plea,
but that Thy blood was shed for me,
and that Thou biddest me come to Thee,
O Lamb of God, I come, I come!

Just as I am, Thou wilt receive,
wilt welcome, pardon, cleanse, relieve;
because Thy promise I believe,
O Lamb of God, I come, I come!

Just as I am, Thy love unknown
has broken every barrier down;
now, to be Thine, yea, Thine alone,
O Lamb of God, I come, I come!
",audio/14 - Just As I Am.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Gift of Grace,3:19,,audio/15 - Gift of Grace.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7, Praise Ye the Father,4:54,"Praise ye the Father for His loving-kindness,
tenderly cares He for His erring children;
praise Him, ye angels; praise Him in the heavens;
praise ye Jehovah!

Praise ye the Savior¬¬¬— great is His compassion,
graciously cares He for His chosen people;
young men and maidens, older folks and children,
praise ye the Savior!

Praise ye the Spirit, Comforter of Israel,
sent of the Father and the Son to bless us;
praise ye the Father, Son, and Holy Spirit,
praise ye the Triune God!
",audio/16 - Praise Ye the Father.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7,Jesus Shall Reign,3:30,"Jesus shall reign where'er the sun
does his successive journeys run;
His kingdom spread from shore to shore,
till moons shall wax and wane no more.

To Him shall endless prayer be made,
and endless praises crown His head;
His name like sweet perfume shall rise
with every morning sacrifice.

Angels descend with songs again,
and earth repeat the loud ""Amen!""

",audio/17 - Jesus Shall Reign.mp3
images/LoveDivine6-eng.jpg,61710878ef45b9107c72128c,Love Divine 7, Forever Yours,3:59,,audio/18 - Forever Yours.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Ocean Of Dreams,4:22,,audio/01 - Ocean Of Dreams.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Serenade Of Love,3:09,,audio/ Serenade Of Love.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Endless Dream,6:05,,audio/03 - Endless Dream.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Le Mirrage,3:07,,audio/04 - Le Mirrage.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Ballad Of A Lost love,2:54,,audio/05 - Ballad Of A Lost love.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Believe Me,4:07,,audio/06 - Believe Me.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Dancing With A Dream,3:00,,audio/07 - Dancing With A Dream.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Une Fleur Pour Toi,1:51,,audio/08 - Une Fleur Pour Toi.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, La Grande Marche,2:41,,audio/09 - La Grande Marche.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Romance Sans Paroles,4:07,,audio/10 - Romance Sans Paroles.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Sunshine's Jewel,3:32,,audio/11 - Sunshine's Jewel.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,To Dream Or Not To Dream,3:19,,audio/12 - To Dream Or Not To Dream.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams, Victory Theme,3:22,,audio/13 - Victory Theme.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Say Goodbye,2:44,,audio/14 - Say Goodbye.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Olympia,2:27,,audio/15 - Olympia.mp3
images/LoveDivine7-eng.jpg,61710878ef45b9107c72128d,Ocean Of Dreams,Russian Romance,3:01,,audio/16 - Russian Romance.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,Fragrance Of Love,3:16,,audio/01 - Fragrance Of Love.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, How Am I Supposed To Live Without You,4:49,,audio/02 - How Am I Supposed To Live Without You.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, Turn Your Eyes,3:40,,audio/03 - Turn Your Eyes.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,Inside my dreams,5:21,,audio/04 - Inside my dreams.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, Rondo Di Roma,3:25,,audio/05 - Rondo Di Roma.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,Ocean Of Dreams 2,5:11,,audio/06 - Ocean Of Dreams 2.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, The Beauty Of Your Peace,4:29,,audio/07 - The Beauty Of Your Peace.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,The Birthday Of A King,3:42,,audio/08 - The Birthday Of A King.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, Give Us Peace,4:01,,audio/09 - Give Us Peace.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,I'll Never Leave You,3:32,,audio/10 - I'll Never Leave You.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,Eternity,5:09,,audio/11 - Eternity.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, Spirit Of Love,4:25,,audio/12 - Spirit Of Love.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2, Only You,3:46,,audio/13 - Only You.mp3
images/OceanOfDreams-eng.jpg,61710878ef45b9107c72127e,Ocean of Dreams 2,Ocean Of Dreams 2 (Flute),5:13,,audio/14 - Ocean Of Dreams 2 (Flute).mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Sailing Sunny Seas,3:27,,audio/01 Sailing Sunny Seas.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Ballade,4:04,,audio/02 Ballade.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, The Piano Dreamer,3:33,,audio/03 The Piano Dreamer.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Ocean of Dreams,4:24,,audio/04 Ocean of Dreams.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Rainbow of Hope,3:28,,audio/05 Rainbow of Hope.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Irish Tune,4:16,,audio/06 Irish Tune.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Island of Peace,4:38,,audio/07 Island of Peace.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Endless Dream,6:04,,audio/08 Endless Dream.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Prayer for Peace,3:24,,audio/09 Prayer for Peace.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Moonlight Sonata,5:45,,audio/03 Moonlight Sonata.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Theme from Prince Igor,4:14,,audio/04 Theme from Prince Igor.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Meditation,4:37,,audio/05 Meditation.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Prelude,4:04,,audio/06 Prelude.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence,Adagio,4:51,,audio/07 Adagio.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Romance,5:48,,audio/08 Romance.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Impromptu,4:22,,audio/09 Impromptu.mp3
images/OceanOfDreams2-eng.jpg,61710878ef45b9107c721289,Sounds of Silence, Allegretto,3:06,,audio/10 Allegretto.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Mon Coeur s'ouvre a ta Voix,5:17,,audio/02 Mon Coeur s'ouvre a ta Voix.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence,Happy Hearts,3:48,,audio/01 Happy Hearts.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence,Caro Mio Ben,2:54,,audio/02 Caro Mio Ben.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Sailing to the Moon,3:14,,audio/03 Sailing to the Moon.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence,Andante Cantabile,4:28,,audio/04 Andante Cantabile.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Lamento,4:08,,audio/05 Lamento.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Air Gracieux,3:38,,audio/06 Air Gracieux.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Tristesse,3:58,,audio/07 Tristesse.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Aria,5:13,,audio/08 Aria.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence,Sunrise in London,3:03,,audio/09 Sunrise in London.mp3
images/SoundsOfSilence-eng.jpg,61710878ef45b9107c721281,Sounds of Silence, Prayer for Peace II,6:07,,audio/10 Prayer for Peace II.mp3
images/TheOmnipotent-eng.jpg,61710878ef45b9107c72128b,The Omnipotent, Higher Ground - single,3:35,,audio/01 Higher Ground - single.mp3
images/TheOmnipotent-eng.jpg,61710878ef45b9107c72128b,The Omnipotent, The Omnipotent - single,3:49,,audio/02 The Omnipotent - single.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer,On Eagle's Wings,3:04,,audio/01 On Eagle's Wings.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Island Of Peace,4:38,,audio/02 Island Of Peace.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Celtic Sunrise,4:09,,audio/03 Celtic Sunrise.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Rainbow Of Hope,3:29,,audio/04 Rainbow Of Hope.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, You're The One,2:51,,audio/05 You're The One.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Happy Hearts,3:46,,audio/06 Happy Hearts.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Musica Minore,4:06,,audio/07 Musica Minore.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, The Piano Dreamer,3:34,,audio/08 The Piano Dreamer.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Beauty & The Beast,2:12,,audio/09 Beauty & The Beast.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Daydreamer,4:47,,audio/10 Daydreamer.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Sailing Sunny Seas,3:21,,audio/11 Sailing Sunny Seas.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer,Rendezvous,3:57,,audio/12 Rendezvous.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer,Silent Tears,3:29,,audio/13 Silent Tears.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, Meditation,4:38,,audio/14 Meditation.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer,Love Theme,2:42,,audio/15 Love Theme.mp3
images/ThePianoDreamer-eng.jpg,61710878ef45b9107c721283,The Piano Dreamer, The Final Encore,1:52,,audio/16 The Final Encore.mp3
